PLAN_REVENUE_AMT,DISCONNECT_REASON_NAME,Disconnect Reason,GROSS_ADDS_COUNT,CPE_COUNT,WINBACK_ADD_COUNT,SERVICE_TYPE,TTL_FEAT_COUNT,FBNP_FLAG,ACTIVE_PHONE_FLAG,RETURNS_COUNT,TRANSFER_COUNT,DATA_USED_1MONTH,DATA_USED_2MONTH,DATA_USED_3MONTH,DATA_USED_4MONTH,DATA_USED_5MONTH,DATA_USED_6MONTH,DATA_USED_7MONTH,DATA_USED_8MONTH,DATA_USED_9MONTH,DATA_USED_10MONTH,DATA_USED_11MONTH,DATA_USED_12MONTH,DATA_1MONTH_TO_DEACT,DATA_2MONTH_TO_DEACT,DATA_3MONTH_TO_DEACT,NUM_IVR_CALLS,AVG_IVR_DURATION,CALL_1MONTH_TO_DEACT,CALL_2MONTHS_TO_DEACT,CALL_3MONTHS_TO_DEACT,CALLS_1MONTH,CALLS_2MONTH,CALLS_3MONTH,CALLS_4MONTH,CALLS_5MONTH,CALLS_6MONTH,CALLS_7MONTH,CALLS_8MONTH,CALLS_9MONTH,CALLS_10MONTH,CALLS_11MONTH,CALLS_12MONTH,NUM_DROPPED_CALLS,AVG_CALL_DURATION,DROP_CALLS_1MONTH_TO_DEACT,DROP_CALLS_2MONTHS_TO_DEACT,DROP_CALLS_3MONTHS_TO_DEACT,DROP_CALLS_1MONTH,DROP_CALLS_2MONTH,DROP_CALLS_3MONTH,DROP_CALLS_4MONTH,DROP_CALLS_5MONTH,DROP_CALLS_6MONTH,DROP_CALLS_7MONTH,DROP_CALLS_8MONTH,DROP_CALLS_9MONTH,DROP_CALLS_10MONTH,DROP_CALLS_11MONTH,DROP_CALLS_12MONTH,MESSAGES_SENT_1MONTH,MESSAGES_SENT_2MONTH,MESSAGES_SENT_3MONTH,MESSAGES_SENT_4MONTH,MESSAGES_SENT_5MONTH,MESSAGES_SENT_6MONTH,MESSAGES_SENT_7MONTH,MESSAGES_SENT_8MONTH,MESSAGES_SENT_9MONTH,MESSAGES_SENT_10MONTH,MESSAGES_SENT_11MONTH,MESSAGES_SENT_12MONTH,SMS_1MONTH_TO_DEACT,SMS_2MONTH_TO_DEACT,SMS_3MONTH_TO_DEACT,TOTAL_CALLS_MADE_1MONTH,TOTAL_CALLS_MADE_2MONTH,TOTAL_CALLS_MADE_3MONTH,TOTAL_CALLS_MADE_4MONTH,TOTAL_CALLS_MADE_5MONTH,TOTAL_CALLS_MADE_6MONTH,TOTAL_CALLS_MADE_7MONTH,TOTAL_CALLS_MADE_8MONTH,TOTAL_CALLS_MADE_9MONTH,TOTAL_CALLS_MADE_10MONTH,TOTAL_CALLS_MADE_11MONTH,TOTAL_CALLS_MADE_12MONTH,TOTAL_MINUTES_1MONTH,TOTAL_MINUTES_2MONTH,TOTAL_MINUTES_3MONTH,TOTAL_MINUTES_4MONTH,TOTAL_MINUTES_5MONTH,TOTAL_MINUTES_6MONTH,TOTAL_MINUTES_7MONTH,TOTAL_MINUTES_8MONTH,TOTAL_MINUTES_9MONTH,TOTAL_MINUTES_10MONTH,TOTAL_MINUTES_11MONTH,TOTAL_MINUTES_12MONTH,CALLS_1MONTH_TO_DEACT,CALLS_2MONTH_TO_DEACT,CALLS_3MONTH_TO_DEACT,SUB_DISC_REASON,SUB_ACTIVE_PHONE_COUNT,q,ETHNICITY,ABP,EBILL,SUB_LPAY_AMT,SUB_COMP_NAME,BUNDLE_STATUS,DISTINCT_FEATURE_COUNT,HOTLINE_FLAG,NUM_PAYMENTS,CHECK_PAYMENTS,CASH_PAYMENTS,CC_PAYMENTS,COUPON_ADJUSTMENTS,churned,tenure,RATE_PLAN_NAME,prev_rate_plan,prev_rev_amt,hh_income,bundle,never_before_cricket,fbnp,autobillpay,ebilling,hotline,total_data,total_messages,total_minutes,total_drop_calls,management_occ,technical_occ,professinal_occ,sales_occ,officeadmin_occ,bluecollar_occ,farmer_occ,other_occ,retired_occ,Num_Adults_in_LU,Religious_Magazine,Occupation
50,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,1706,150862,0,0,123209,24841,42093,1992,1080383085,1136454083,1270627186,3144563257,0,3100316188,1254848608,3,102.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,180,130,534,418,394,549,549,494,547,487,299,0,247,468,169,259,215,213,301,266,140,140,327,424,289,229,580.549,877.183,964.233,803.549,1164.398,1045.45,735.951,735.951,3302.701,1795.436,1211.499,1214.716,0,192,296,NP,1,DISC,Unknown,N,N,42.04,0,0,11,N,13,0,9,3,0,1,395,Muve Smart (MVADR5),Cricket All_In35 (35N),35,14000,0,0,0,0,0,0,6632372314,4887,14431.616,0,1,0,0,0,0,0,0,0,0,3,0,1
55,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,265604328,309781840,204264555,290045,0,0,0,0,0,0,0,0,290045,204264555,309781840,2,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,182,52,1,0,0,0,0,0,0,0,0,0,0,0,70,76,97,3,0,0,0,0,0,0,0,0,59.899,49.999,105.435,2.25,0,0,0,0,0,0,0,0,3,97,76,NP,1,DISC,Hispanic,N,N,65,0,0,11,N,4,0,3,0,0,1,121,ADRSmartphone All_In (ADR1),ADRSmartphone All_In (ADR1),55,25000,0,0,0,0,0,0,779940768,506,217.583,0,0,0,0,0,0,0,0,1,0,3,0,8
55,TRANSFER,28,0,1,0,Unknown,10,N,I,0,0,92877443,0,0,0,0,0,0,0,0,0,0,0,80899509,0,0,3,79,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,68,0,0,0,0,0,0,0,0,0,0,0,128.85,0,0,0,0,0,0,0,0,0,0,0,31,0,0,NP,1,DISC,Hispanic,N,N,100,0,N,10,N,10,0,20,2,0,1,0,ADRSmartphone All_In (ADR1),Cricket All_In35 (35N),35,14000,0,0,0,0,0,0,92877443,9,128.85,0,1,0,0,0,0,0,0,0,0,3,0,1
50,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,47219928,304134756,386618695,525544280,24120691,9613830,399395869,121060834,40362470,0,0,0,12242510,147079402,374453135,6,137.1666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,59.44354839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,289,218,793,431,178,239,239,2374,0,0,0,575,2479,239,1382,1017,403,771,477,412,332,332,548,0,0,0,1785.53,1213.95,558.966,1226.002,906.868,611.483,602.018,602.018,1254.634,0,0,0,0,526,355,NP,1,DISC,White,N,N,32.57,0,0,11,N,12,0,4,7,0,1,272,Muve Smart (MVADR5),True Rate $45,45,62000,0,0,0,0,0,0,1858071353,5309,8761.469,0,0,0,0,0,0,0,0,1,0,4,0,8
45,FINANCIAL HARDSHIP,11,1,1,1,Voice Service,10,N,I,1,1,552236282,319835046,141073403,156913846,327539232,591625947,1002154544,1184788129,524909422,843823163,473072628,12085628,49545669,692472665,889718385,14,257.7857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1776,2701,2192,4569,3595,3717,3042,3042,4193,3259,1512,8,84,2638,3674,288,192,70,93,233,94,152,152,359,389,214,0,490.465,519.284,130.466,276.035,649.753,183.951,434.682,434.682,1043.266,1074.384,431.534,0,12,327,334,0,1,ACTIVE,White,N,N,17,0,N,11,N,22,0,45,24,0,1,349,True Rate $45,True Rate $45,45,25000,0,0,0,0,0,0,6130057270,33606,5668.502,0,1,0,0,0,0,0,0,0,0,4,0,1
35,SERIOUS INCIDENT (customer disconnect),25,1,1,1,Voice Service,10,N,I,1,1,7433789,0,0,0,0,0,0,0,0,0,0,0,7433789,0,0,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,0,0,0,0,0,0,0,0,0,0,0,860,0,0,488,0,0,0,0,0,0,0,0,0,0,0,669.116,0,0,0,0,0,0,0,0,0,0,0,488,0,0,NP,1,DISC,White,N,N,45.81,0,0,11,N,4,0,6,0,0,1,14,Cricket All_In35 (35N),ADRSmartphone All_In (ADR1),55,14000,0,0,0,0,0,0,7433789,860,669.116,0,0,0,0,0,0,1,0,0,0,1,0,6
35,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,1889178,1732479,2065554,500606,0,0,0,0,0,0,0,0,500606,2065554,1732479,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,3285,1852,2834,0,0,0,0,0,0,0,0,2834,1852,3285,360,537,447,86,0,0,0,0,0,0,0,0,300.217,859.267,863.802,184.433,0,0,0,0,0,0,0,0,86,447,537,NP,1,DISC,Hispanic,N,N,35,0,0,11,N,4,0,3,0,0,1,121,Cricket All_In35 (35N),ADRSmartphone All_In (ADR1),55,45000,0,0,0,0,0,0,6187817,9072,2207.719,0,0,0,1,0,0,0,0,0,0,5,0,3
55,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,3633848355,2845704988,0,0,0,0,0,0,0,0,0,0,0,2845704988,3633848355,3,80,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,104,0,0,0,0,0,0,0,0,0,0,0,104,581,455,353,0,0,0,0,0,0,0,0,0,0,1112.768,645.551,0,0,0,0,0,0,0,0,0,0,0,353,455,NP,1,DISC,White,N,N,60.08,0,0,11,N,3,0,2,0,0,1,91,ADRSmartphone All_In (ADR1),Muve Smart (MVADR5),50,14000,0,0,0,0,0,0,6479553343,691,1758.319,0,0,0,0,0,0,0,0,1,0,4,0,8
45,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,782578,575294,74948647,119149528,89836925,37112668,9874985,0,0,0,0,0,9874985,37112668,89836925,12,10.91666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,115.3451327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951,396,186,723,627,556,405,405,0,0,0,0,405,556,627,344,406,487,649,434,230,73,73,0,0,9,0,600.563,495.101,453.467,887.103,591.265,291.034,128.615,128.615,0,0,3.067,0,73,230,434,NP,3,DISC,White,N,N,70.75,0,N,11,N,8,0,27,0,0,1,211,True Rate $45,Cricket All_In35 (35N),35,25000,0,0,0,0,0,0,332280625,4249,3578.83,0,1,0,0,0,0,0,0,0,0,3,0,1
55,FINANCIAL HARDSHIP,11,1,1,1,Voice Service,10,N,I,1,1,324846757,0,0,0,0,0,0,0,0,0,0,0,324846757,0,0,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,288,0,0,44,0,0,0,0,0,0,0,0,0,0,0,46.3,0,0,0,0,0,0,0,0,0,0,0,44,0,0,NP,1,DISC,Hispanic,N,N,20.19,0,N,11,N,7,0,6,0,0,1,15,ADRSmartphone All_In (ADR1),ADRSmartphone All_In (ADR1),55,14000,0,0,0,0,0,0,324846757,288,46.3,0,1,0,0,0,0,0,0,0,0,3,0,1
45,NON-PAYMENT,20,1,1,1,Broadband Service,10,N,I,1,1,1580280183,0,0,0,0,0,0,0,0,0,0,0,14380361,1565899822,0,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,182,52,1,0,0,0,0,0,0,0,0,0,0,0,281,171,81,3,0,0,0,0,0,0,0,0,561.034,327.916,132.766,2.217,0,0,0,0,0,0,0,0,0,0,0,NP,1,DISC,African_American,N,N,45,0,0,11,N,2,0,1,0,0,1,60,All_In Broadband45 (BBPIA45A),ADRSmartphone All_In (ADR1),55,62000,0,0,0,0,0,0,1580280183,506,1023.933,0,0,0,1,0,0,0,0,0,0,2,0,3
45,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,82411359,90208812,1189711,0,0,0,0,0,0,0,0,0,1189711,90208812,82411359,5,82.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,359,5,0,0,0,0,0,0,0,0,0,5,359,1002,330,204,1,0,0,0,0,0,0,0,0,0,846.185,570.002,0.067,0,0,0,0,0,0,0,0,0,1,204,330,NP,1,DISC,White,N,N,16,0,0,11,N,2,0,1,0,0,1,91,True Rate $45,True Rate $45,45,45000,0,0,0,0,0,0,173809882,1440,1416.254,0,0,0,1,0,0,0,0,0,0,2,0,3
55,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,1060668230,1516654018,2904025584,2167711354,3267305329,1659591684,3235877345,3127265838,547757455,743117416,2625477,183356,2808833,636919990,563937430,62,45.75806452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,615,1014,1504,1161,1276,1553,1553,1904,1441,1098,1,1099,1330,650,458,409,877,688,417,672,718,718,834,891,21,0,653.983,378.249,1084.435,866.501,557.215,910.968,711.254,711.254,1025.816,1711.638,17.866,0,21,852,296,NP,1,DISC,Hispanic,N,N,125,0,N,11,N,15,0,84,0,0,1,333,ADRSmartphone All_In (ADR1),Cricket All_In35 (35N),35,17500,0,0,0,0,0,0,20232783086,13814,8629.179,0,1,0,0,0,0,0,0,0,0,3,0,1
55,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,2381970772,975402454,0,0,0,0,0,0,0,0,0,0,985022179,2372351047,0,2,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2082,594,0,0,0,0,0,0,0,0,0,0,618,2058,0,896,360,0,0,0,0,0,0,0,0,0,0,7049.502,517.934,0,0,0,0,0,0,0,0,0,0,405,851,0,NP,1,DISC,African_American,N,N,41.99,0,0,11,N,3,0,2,0,0,1,60,ADRSmartphone All_In (ADR1),ADRSmartphone All_In (ADR1),55,14000,0,0,0,0,0,0,3357373226,2676,7567.436,0,0,0,0,0,0,0,0,0,1,4,0,9
30,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,3138030,374935,615676,565747,311700,0,0,0,0,0,0,0,311700,560206,621217,34,22.20588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,360,216,1126,552,16,0,0,0,0,0,0,554,1088,259,593,878,849,551,346,0,0,0,0,0,0,0,1220.754,1604.952,1404.018,924.117,803.85,0,0,0,0,0,0,0,326,540,850,NP,1,DISC,Hispanic,N,N,32.22,0,0,11,N,5,0,5,0,0,1,152,Cricket True_Rate30 (3V0),Cricket Muve_ADR (MVADR1),65,14000,0,1,0,0,0,0,5006088,2670,5957.691,0,0,0,0,1,0,0,0,0,0,1,0,4
30,OTHER COMPETITOR,21,1,1,1,Broadband Service,10,N,I,1,1,47394970,47767,0,0,0,0,0,0,0,0,0,0,47767,0,47394970,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,182,52,1,0,0,0,0,0,0,0,0,0,0,0,281,171,81,3,0,0,0,0,0,0,0,0,561.034,327.916,132.766,2.217,0,0,0,0,0,0,0,0,0,0,0,NP,1,DISC,White,N,N,62.04,0,Y,10,N,33,17,1,17,0,1,77,All_In Broadband30 (BBPIA30A),ADRSmartphone All_In (ADR1),55,130000,1,0,0,0,0,0,47442737,506,1023.933,0,0,1,0,0,0,0,0,0,0,3,0,2
55,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,684869851,64407641,0,0,0,0,0,0,0,0,0,0,78178166,671099326,0,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,54,0,0,0,0,0,0,0,0,0,0,58,515,0,73,9,0,0,0,0,0,0,0,0,0,0,41.751,11.266,0,0,0,0,0,0,0,0,0,0,12,70,0,NP,1,DISC,Hispanic,N,N,59.06,0,0,11,N,2,0,1,0,0,1,60,$55 Music Plan,Cricket All_In35 (35N),35,14000,0,0,0,0,0,0,749277492,573,53.017,0,0,0,0,0,0,0,0,0,1,3,0,9
55,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,2051724442,1832751908,2848061827,1417455906,1845863705,1390886864,911472928,47896118,0,0,0,0,959369046,1390886864,1845863705,20,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,109,88,221,316,220,828,828,6,0,0,0,834,220,316,93,167,106,201,339,72,14,14,0,0,0,0,42.367,61.351,53.332,129.949,269.652,33.65,8.984,8.984,0,0,0,0,14,72,339,NP,1,DISC,Hispanic,N,N,56.9,0,0,11,N,7,0,7,0,0,1,211,ADRSmartphone All_In (ADR1),Cricket Muve_ADR (MVADR1),65,45000,0,0,0,0,0,0,12346113698,2737,608.269,0,0,0,0,0,0,1,0,0,0,1,0,6
55,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,2032684629,1849110912,0,0,0,0,0,0,0,0,0,0,1966000751,1915794790,0,2,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957,1664,0,0,0,0,0,0,0,0,0,0,1678,943,0,1194,725,0,0,0,0,0,0,0,0,0,0,3129.92,2704.567,0,0,0,0,0,0,0,0,0,0,792,1127,0,NP,1,DISC,White,N,N,38.99,0,0,11,N,3,0,0,3,0,1,60,ADRSmartphone All_In (ADR1),Muve Smart (MVADR5),50,14000,0,0,0,0,0,0,3881795541,2621,5834.487,0,1,0,0,0,0,0,0,0,0,2,0,1
45,NON-PAYMENT,20,1,1,1,Broadband Service,10,N,I,1,1,283310335,0,0,0,0,0,0,0,0,0,0,0,0,283310335,0,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,182,52,1,0,0,0,0,0,0,0,0,0,0,0,281,171,81,3,0,0,0,0,0,0,0,0,561.034,327.916,132.766,2.217,0,0,0,0,0,0,0,0,0,0,0,NP,1,DISC,African_American,N,N,45,0,0,11,N,2,0,0,1,0,1,60,All_In Broadband45 (BBPIA45A),ADRSmartphone All_In (ADR1),55,14000,0,0,0,0,0,0,283310335,506,1023.933,0,0,1,0,0,0,0,0,0,0,2,0,2
45,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,17481922,36230426,59323263,37688302,23273939,1616027,0,0,0,0,0,0,168287,20652188,40541059,27,206.4444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,41.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39,2,5,25,0,0,0,0,0,0,23,6,3,447,515,1290,863,650,33,0,0,0,0,0,0,638.085,765.466,1908.485,1745.614,1398.399,34.9,0,0,0,0,0,0,11,621,824,NP,2,DISC,White,N,N,54.55,0,N,11,N,6,0,20,0,0,1,183,True Rate $45,Cricket Wireless $60 Smart (IPHONE6),60,14000,0,0,0,0,0,0,175613879,74,6490.949,0,0,0,0,0,0,0,0,0,1,3,0,9
35,0,1,1,1,1,Voice Service,10,N,A,1,1,18601940,17069375,24599291,19217020,18240301,22465812,23597368,20195120,25027300,10260154,13816005,77836828,0,0,0,2,161.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,207,145,1008,482,953,330,330,175,171,208,379,0,0,0,291,342,272,225,239,216,170,170,342,266,378,1016,774.801,651.102,477.85,785.837,786.301,610.548,630.834,630.834,745.97,1186.151,1256.8,2848.982,0,0,0,0,1,ACTIVE,White,N,N,36,0,0,11,N,16,0,16,0,0,0,425,Cricket All_In35 (35N),True Rate $45,45,112500,0,0,0,0,0,0,290926514,4548,11386.01,0,1,0,0,0,0,0,0,0,0,2,0,1
55,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,1800893516,875932763,1686113269,379489541,938837,0,0,0,0,0,0,0,380428378,1686113269,875932763,9,48.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2132,2861,930,683,0,0,0,0,0,0,0,0,683,930,2861,106,160,126,67,0,0,0,0,0,0,0,0,160.466,226.033,174.902,74.001,0,0,0,0,0,0,0,0,67,126,160,NP,1,DISC,White,N,N,43.28,0,0,11,N,7,0,4,2,0,1,121,ADRSmartphone All_In (ADR1),Cricket All_In35 (35N),35,35000,0,0,0,0,0,0,4743367926,6606,635.402,0,0,0,0,0,0,0,0,0,1,2,0,9
55,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,2059756189,2014066243,46994813,204170522,209745051,1990991,648,0,0,0,0,0,229283,193069488,222331070,13,80.92307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,109,101,151,75,1,0,0,0,0,0,0,1,74,116,254,386,268,286,164,4,0,0,0,0,0,0,370.551,609.954,410.17,319.085,274.169,3.167,0,0,0,0,0,0,0,143,258,NP,1,DISC,Hispanic,N,N,62.02,0,0,11,N,7,2,2,2,0,1,183,ADRSmartphone All_In (ADR1),ADRSmartphone All_In (ADR1),55,62000,0,0,0,0,0,0,4536724457,589,1987.096,0,0,0,1,0,0,0,0,0,0,2,0,3
55,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,2177763506,18934266,0,0,0,0,0,0,0,0,0,0,18951909,2177745863,0,5,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5323,4,0,0,0,0,0,0,0,0,0,0,4,5323,0,856,6,0,0,0,0,0,0,0,0,0,0,668.599,0.367,0,0,0,0,0,0,0,0,0,0,6,856,0,NP,1,DISC,African_American,N,N,59.4,0,0,11,N,2,0,1,0,0,1,60,ADRSmartphone All_In (ADR1),Cricket All_In35 (35N),35,14000,0,0,0,0,0,0,2196697772,5327,668.966,0,0,0,1,0,0,0,0,0,0,4,0,3
50,0,1,1,1,1,Voice Service,10,N,A,1,1,345074409,271870977,965827458,693071663,462276018,490154588,336193240,1326101165,569164124,576672607,1110154974,3147480395,0,0,0,21,100.8571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1928,1085,875,1629,1198,2438,1574,1574,979,910,927,4208,0,0,0,1444,1583,1491,707,1064,1129,1407,1407,914,656,552,2109,2400.8,2470.251,2731.171,1311.066,1788.401,2776.997,3301.066,3301.066,1960.55,1389.702,1116.367,6331.07,0,0,0,0,1,ACTIVE,African_American,N,N,17,0,0,11,N,25,9,10,6,0,0,425,Muve Smart (MVADR5),ADRSmartphone All_In (ADR1),55,14000,0,0,0,0,0,0,10294041618,19325,30878.507,0,0,0,0,0,0,0,0,1,0,3,0,8
35,0,1,1,1,1,Voice Service,10,N,A,1,1,39375,0,274500,1739853,33018,67639,39295,53725,34236,308786,68220,25999,0,0,0,16,135.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,1,41,60,282,100,100,162,86,53,156,0,0,0,240,200,240,294,162,83,58,58,72,40,46,132,939.584,638.283,955.116,425.663,366.399,190.433,123.083,123.083,318.652,210.565,130.949,493.999,0,0,0,0,1,ACTIVE,White,Y,N,22.5,0,0,11,N,11,1,5,5,0,0,425,Cricket All_In35 (35N),Cricket All_In35 (35N),35,45000,0,0,0,1,0,0,2684646,1093,4915.809,0,1,0,0,0,0,0,0,0,0,5,0,1
55,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,34234679667,23443575272,26474729195,30766110282,28831649304,21304236844,17810111693,26174096,1202552,0,0,0,9537970,17235145145,21897042070,3,30.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,7,2,4,6,6,6,0,0,0,6,6,4,23,9,14,19,8,17,16,16,3,0,0,0,12.982,5.65,7.25,23.35,30.417,17.684,27.75,27.75,2.617,0,0,0,3,16,17,NP,2,DISC,Other,N,N,78.87,0,0,11,N,9,0,14,2,0,1,242,ADRSmartphone All_In (ADR1),ADRSmartphone All_In (ADR1),55,14000,0,0,0,0,0,0,1.83E+11,45,155.45,0,1,0,0,0,0,0,0,0,0,1,0,1
65,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,10661430222,6174819642,6392228046,7062930582,5785536139,2269550821,2858976,0,0,0,0,0,2200464775,5192665930,7386282837,47,100.2765957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,134,154,608,136,732,54,54,0,0,0,0,768,154,586,123,97,96,162,186,86,1,1,0,0,0,0,254.017,63.318,246.917,517.184,337.899,62.299,1.083,1.083,0,0,0,0,80,188,145,NP,2,DISC,White,N,N,78.77,0,N,11,N,7,0,12,0,0,1,183,Cricket Muve_ADR (MVADR1),Muve Smart (MVADR3),60,17500,0,0,0,0,0,0,38349354428,2070,1483.8,0,0,0,0,1,0,0,0,0,0,4,0,4
65,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,3263785122,793138695,108101946,2424028,0,0,0,0,0,0,0,0,110525974,793138695,3161927594,20,37.85,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,477,628,0,0,0,0,0,0,0,0,0,628,477,442,1370,1645,271,0,0,0,0,0,0,0,0,0,1621.134,2158.631,352.165,0,0,0,0,0,0,0,0,0,271,1645,1370,NP,1,DISC,African_American,N,N,78.32,0,0,11,N,3,0,3,0,0,1,91,Cricket Muve_ADR (MVADR1),All_In Broadband45 (BBPIA45A),45,25000,0,0,0,0,0,0,4167449791,1560,4131.93,0,1,0,0,0,0,0,0,0,0,4,0,1
50,0,1,1,1,1,Voice Service,10,N,A,1,1,338517324,585487616,1033912236,1535644338,194689204,556739503,280896014,1210128450,1278757049,895086467,990228351,2212271648,0,0,0,35,162.7428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,207.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,32,39,45,16,34,66,66,29,98,170,1578,0,0,0,1433,1186,1368,1477,1210,767,491,491,1660,1671,2503,5626,2975.582,2114.233,2422.365,2304.635,2239.733,1247.55,773.866,773.866,2560.331,2609.963,3052.915,6170.132,0,0,0,0,1,30 DAY,White,N,N,17.54,0,0,11,Y,13,1,10,2,0,0,425,Muve Smart (MVADR5),True Rate $45,45,17500,0,0,0,0,0,1,11112358200,2229,29245.171,0,0,0,1,0,0,0,0,0,0,2,0,3
